lga,policyName,policyURL,pdf_path,lga_id,policy_id,num_page
Murray Bridge,Environmental-Management-Plan-endorsed-10-May-2021,https://www.murraybridge.sa.gov.au/__data/assets/pdf_file/0024/894111/Environmental-Management-Plan-endorsed-10-May-2021.pdf,lga_TheRuralCityofMurrayBridge_20230930_Environmental-Management-Plan-endorsed-10-May-2021.pdf,LGA45040,LGA45040_4,58
Noosa,NC-Climate-Change-Response-Plan-ENDORSED,http://www.noosa.qld.gov.au/downloads/file/3162/climate-change-response-plan,lga_NoosaCouncil_20230930_NC-Climate-Change-Response-Plan-ENDORSED.pdf,LGA35740,LGA35740_1,58
Noosa,Climate-Change-Response-Policy,https://www.noosa.qld.gov.au/downloads/file/1062/climate-change-response-policy,lga_NoosaCouncil_20230930_Climate-Change-Response-Policy.pdf,LGA35740,LGA35740_2,4
Noosa,Zero-Emissions-Organisational-Strategy,https://www.noosa.qld.gov.au/downloads/file/1123/zero-emissions-strategy,lga_NoosaCouncil_20230930_Zero-Emissions-Organisational-Strategy.pdf,LGA35740,LGA35740_3,12
Noosa,Noosa-Environment-Strategy-2019,https://www.noosa.qld.gov.au/downloads/file/1130/noosa-environment-strategy,lga_NoosaCouncil_20230930_Noosa-Environment-Strategy-2019.pdf,LGA35740,LGA35740_4,43
Onkaparinga,Climate-Change-Response-Plan-PDF-version-incl-additional-climate-emergency-actions-July-2023,https://www.onkaparingacity.com/files/assets/public/v/3/publications/climate-change-response-plan-pdf-version-incl-additional-climate-emergency-actions-july-2023.pdf,lga_CityofOnkaparinga_20230930_Climate-Change-Response-Plan-PDF-version-incl-additional-climate-emergency-actions-July-2023.pdf,LGA45340,LGA45340_1,63
Onkaparinga,Towards-Zero-Corporate-Emissions-Roadmap,https://www.onkaparingacity.com/files/assets/public/environment/towards-zero-corporate-emissions-roadmap.pdf,lga_CityofOnkaparinga_20230930_Towards-Zero-Corporate-Emissions-Roadmap.pdf,LGA45340,LGA45340_2,12
Onkaparinga,SUS230048-Climate-Change-Information-Sheet,https://www.onkaparingacity.com/files/assets/public/v/1/environment/sus230048-climate-change-information-sheet_a4final.pdf,lga_CityofOnkaparinga_20230930_SUS230048-Climate-Change-Information-Sheet.pdf,LGA45340,LGA45340_3,2
Onkaparinga,Climate-Change-Snapshot-2023-June-2023,https://www.onkaparingacity.com/files/assets/public/v/8/environment/climatechangesnapshot2023-june-2023.pdf,lga_CityofOnkaparinga_20230930_Climate-Change-Snapshot-2023-June-2023.pdf,LGA45340,LGA45340_4,2
Onkaparinga,Climate-Change-Response-Plan-on-a-Page,https://yoursay.onkaparinga.sa.gov.au/download_file/1845/1023,lga_CityofOnkaparinga_20230930_Climate-Change-Response-Plan-on-a-Page.pdf,LGA45340,LGA45340_5,1
Queenscliffe,Climate-emergency-declaration,https://www.queenscliffe.vic.gov.au/files/assets/public/documents/your-council/projects/climate-emergency-response-plan/boq_climate_emergency_declaration.pdf,lga_BoroughofQueenscliffe_20230930_Climate-emergency-declaration.pdf,LGA26080,LGA26080_1,60
Queenscliffe,borough-of-queenscliff-climate-emergency-response-plan-final-2021,https://www.queenscliffe.vic.gov.au/files/assets/public/documents/your-council/projects/climate-emergency-response-plan/borough-of-queenscliff-climate-emergency-response-plan.pdf,lga_BoroughofQueenscliffe_20230930_borough-of-queenscliff-climate-emergency-response-plan-final-2021.pdf,LGA26080,LGA26080_2,72
Queenscliffe,queenscliffe-cerp-strategic-engagement-plan-sept-2020,https://www.queenscliffe.vic.gov.au/files/assets/public/documents/your-council/projects/climate-emergency-response-plan/queenscliffe_cerp_strategic_engagement_plan_-_sept_2020.pdf,lga_BoroughofQueenscliffe_20230930_queenscliffe-cerp-strategic-engagement-plan-sept-2020.pdf,LGA26080,LGA26080_3,7
Queenscliffe,cerp-boq-background-document,https://www.queenscliffe.vic.gov.au/files/assets/public/documents/your-council/projects/climate-emergency-response-plan/cerp_boq_background_document.pdf,lga_BoroughofQueenscliffe_20230930_cerp-boq-background-document.pdf,LGA26080,LGA26080_4,34
Queenscliffe,bellarine-peninsula-statement-of-planning-policy,https://www.queenscliffe.vic.gov.au/files/assets/public/v/1/documents/building-and-planning/2023-forms/bellarine-peninsula-statement-of-planning-policy.pdf,lga_BoroughofQueenscliffe_20230930_bellarine-peninsula-statement-of-planning-policy.pdf,LGA26080,LGA26080_5,90
Queenscliffe,boq-council-plan-2021-2025-final,https://www.queenscliffe.vic.gov.au/files/assets/public/v/1/documents/your-council/publications/council-plan-and-vision/boq-council-plan-2021-2025-final.pdf,lga_BoroughofQueenscliffe_20230930_boq-council-plan-2021-2025-final.pdf,LGA26080,LGA26080_6,28
Redland,Green-Living-Policy,https://www.redland.qld.gov.au/download/downloads/id/3613/env-002-p_green_living_policy.pdf,lga_RedlandCityCouncil_20230930_Green-Living-Policy.pdf,LGA36250,LGA36250_1,2
Redland,Climate-Change-Risk-Assessment-Adaptation-Plan,https://www.redland.qld.gov.au/download/downloads/id/1047/climate_change_risk_assessment_adaptation_plan.pdf,lga_RedlandCityCouncil_20230930_Climate-Change-Risk-Assessment-Adaptation-Plan.pdf,LGA36250,LGA36250_2,109
Redland,Conservation-Land-Management-Strategy,https://www.redland.qld.gov.au/download/downloads/id/1035/conservation_land_management_strategy.pdf,lga_RedlandCityCouncil_20230930_Conservation-Land-Management-Strategy.pdf,LGA36250,LGA36250_3,121
Redland,Redland-Koala-Conservation-Strategy-2016,https://www.redland.qld.gov.au/download/downloads/id/2289/redland_koala_conservation_strategy_2016.pdf,lga_RedlandCityCouncil_20230930_Redland-Koala-Conservation-Strategy-2016.pdf,LGA36250,LGA36250_4,22
Rockhampton,RRC-Sustainability-Strategy-2022-2030,https://www.rockhamptonregion.qld.gov.au/files/assets/public/v/1/corporate-services/sustainability/documents/rrc-sustainability-strategy-2022-2030.pdf,lga_RockhamptonRegionalCouncil_20230930_RRC-Sustainability-Strategy-2022-2030.pdf,LGA36370,LGA36370_1,24
Rockhampton,RRC-ES-FY22-23-Year-in-Review,https://www.rockhamptonregion.qld.gov.au/files/assets/public/v/3/corporate-services/sustainability/documents/rrc-es-fy22_23-year-in-review.pdf,lga_RockhamptonRegionalCouncil_20230930_RRC-ES-FY22-23-Year-in-Review.pdf,LGA36370,LGA36370_2,18
Rockhampton,RRC-Environmental-Sustainability-Strategy-Year-in-Review-2021-22,https://www.rockhamptonregion.qld.gov.au/files/assets/public/v/1/corporate-services/sustainability/documents/rrc-environmental-sustainability-strategy-year-in-review-2021-22.pdf,lga_RockhamptonRegionalCouncil_20230930_RRC-Environmental-Sustainability-Strategy-Year-in-Review-2021-22.pdf,LGA36370,LGA36370_3,24
Rockhampton,Environmental-Sustainability-Policy-V3-Reviewed-10-December-2019,https://www.rockhamptonregion.qld.gov.au/files/assets/public/v/3/legal-amp-governance/policies-amp-procedures/environmental-sustainability-policy-v3-reviewed-10-december-2019.pdf,lga_RockhamptonRegionalCouncil_20230930_Environmental-Sustainability-Policy-V3-Reviewed-10-December-2019.pdf,LGA36370,LGA36370_4,4
Rockhampton,Fleet-Vehicle-Greenhouse-Gas-Emissions-Reduction-Policy-V2-Reviewed-18-December-2019,https://www.rockhamptonregion.qld.gov.au/files/assets/public/v/3/legal-amp-governance/policies-amp-procedures/fleet-vehicle-greenhouse-gas-emissions-reduction-policy-v2-reviewed-18-december-2019.pdf,lga_RockhamptonRegionalCouncil_20230930_Fleet-Vehicle-Greenhouse-Gas-Emissions-Reduction-Policy-V2-Reviewed-18-December-2019.pdf,LGA36370,LGA36370_5,3
Scenic Rim,CLIMATE-CHANGE-STATEMENT-OF-INTENT,https://www.scenicrim.qld.gov.au/downloads/file/5791/climate-change-statement-of-intent,lga_ScenicRimRegionalCouncil_20230930_CLIMATE-CHANGE-STATEMENT-OF-INTENT.pdf,LGA36510,LGA36510_1,1
Scenic Rim,Scenic-Rim-Biodiversity-Strategy,https://www.scenicrim.qld.gov.au/downloads/file/928/01-scenic-rim-biodiversity-strategy-pdf,lga_ScenicRimRegionalCouncil_20230930_Scenic-Rim-Biodiversity-Strategy.pdf,LGA36510,LGA36510_2,42
Scenic Rim,Community-Plan-2011-2016-CCS-Agenda-18-Sept-2018,https://www.scenicrim.qld.gov.au/downloads/file/615/item-3-1-att1-updated-sr-community-plan-2011-2016-ccs-agenda-18-sept-2018-pdf,lga_ScenicRimRegionalCouncil_20230930_Community-Plan-2011-2016-CCS-Agenda-18-Sept-2018.pdf,LGA36510,LGA36510_3,28
Serpentine-Jarrahdale,Strategy-and-Action-Plan-to-Climate-Change,https://www.sjshire.wa.gov.au/Profiles/sj/Assets/ClientData/E22_7277__Attachment_2_-_2015_Strategy_and_Action_Plan_-_to_Climate_Change_Agenda_Report_Item.pdf,lga_ShireofSerpentine-Jarrahdale_20230930_Strategy-and-Action-Plan-to-Climate-Change.pdf,LGA57700,LGA57700_1,5
Serpentine-Jarrahdale,Council-Policy-2110-Energy-and-Water-Efficiency,https://www.sjshire.wa.gov.au/documents/144/council-policy-2110-energy-and-water-efficiency,lga_ShireofSerpentine-Jarrahdale_20230930_Council-Policy-2110-Energy-and-Water-Efficiency.pdf,LGA57700,LGA57700_2,3
Serpentine-Jarrahdale,Council-Policy-2112-Street-Trees,https://www.sjshire.wa.gov.au/documents/152/council-policy-2112-street-trees,lga_ShireofSerpentine-Jarrahdale_20230930_Council-Policy-2112-Street-Trees.pdf,LGA57700,LGA57700_3,10
Snowy Valleys,2023-24-delivery-program-and-operational-plan,https://www.snowyvalleys.nsw.gov.au/files/assets/public/reports-amp-strategies/202324-ipampr/2023-24-delivery-program-and-operational-plan.pdf,lga_SnowyValleysCouncil_20230930_2023-24-delivery-program-and-operational-plan.pdf,LGA17080,LGA17080_1,84
Snowy Valleys,zero-waste-strategy-2019-2030-svc-eng-pln-015-01-adopted-24102019,https://www.snowyvalleys.nsw.gov.au/files/assets/public/reports-amp-strategies/zero-waste-strategy-2019-2030-svc-eng-pln-015-01-adopted-24102019.pdf,lga_SnowyValleysCouncil_20230930_zero-waste-strategy-2019-2030-svc-eng-pln-015-01-adopted-24102019.pdf,LGA17080,LGA17080_2,42
Sorell,Sorell-Council-Climate-Change-Adaptation-Plan-2012-1,https://www.sorell.tas.gov.au/wp-content/uploads/2021/09/Sorell-Council-Climate-Change-Adaptation-Plan-2012-1.pdf,lga_SorellCouncil_20230930_Sorell-Council-Climate-Change-Adaptation-Plan-2012-1.pdf,LGA64810,LGA64810_1,61
